file,class,method,variable,usage
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\model\RuleSempredFunction.java,org.antlr.v4.codegen.model.RuleSempredFunction,"RuleSempredFunction/3[org.antlr.v4.codegen.OutputModelFactory,org.antlr.v4.codegen.model.Rule,java.lang.String]",factory,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\model\RuleSempredFunction.java,org.antlr.v4.codegen.model.RuleSempredFunction,"RuleSempredFunction/3[org.antlr.v4.codegen.OutputModelFactory,org.antlr.v4.codegen.model.Rule,java.lang.String]",r,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\model\RuleSempredFunction.java,org.antlr.v4.codegen.model.RuleSempredFunction,"RuleSempredFunction/3[org.antlr.v4.codegen.OutputModelFactory,org.antlr.v4.codegen.model.Rule,java.lang.String]",ctxType,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,LexerActionExecutor/1[org.antlr.v4.runtime.atn.LexerAction[]],lexerActions,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,LexerActionExecutor/1[org.antlr.v4.runtime.atn.LexerAction[]],lexerAction,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,LexerActionExecutor/1[org.antlr.v4.runtime.atn.LexerAction[]],hash,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,fixOffsetBeforeMatch/1[int],updatedLexerActions,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,fixOffsetBeforeMatch/1[int],offset,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,fixOffsetBeforeMatch/1[int],i,6
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"execute/3[org.antlr.v4.runtime.Lexer,org.antlr.v4.runtime.CharStream,int]",stopIndex,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"execute/3[org.antlr.v4.runtime.Lexer,org.antlr.v4.runtime.CharStream,int]",input,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"execute/3[org.antlr.v4.runtime.Lexer,org.antlr.v4.runtime.CharStream,int]",startIndex,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"execute/3[org.antlr.v4.runtime.Lexer,org.antlr.v4.runtime.CharStream,int]",offset,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"execute/3[org.antlr.v4.runtime.Lexer,org.antlr.v4.runtime.CharStream,int]",requiresSeek,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"execute/3[org.antlr.v4.runtime.Lexer,org.antlr.v4.runtime.CharStream,int]",lexerAction,6
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"execute/3[org.antlr.v4.runtime.Lexer,org.antlr.v4.runtime.CharStream,int]",lexer,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,equals/1[java.lang.Object],other,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,equals/1[java.lang.Object],obj,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"append/2[org.antlr.v4.runtime.atn.LexerActionExecutor,org.antlr.v4.runtime.atn.LexerAction]",lexerActions,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"append/2[org.antlr.v4.runtime.atn.LexerActionExecutor,org.antlr.v4.runtime.atn.LexerAction]",lexerAction,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\atn\LexerActionExecutor.java,org.antlr.v4.runtime.atn.LexerActionExecutor,"append/2[org.antlr.v4.runtime.atn.LexerActionExecutor,org.antlr.v4.runtime.atn.LexerAction]",lexerActionExecutor,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\tree\IterativeParseTreeWalker.java,org.antlr.v4.runtime.tree.IterativeParseTreeWalker,"walk/2[org.antlr.v4.runtime.tree.ParseTreeListener,org.antlr.v4.runtime.tree.ParseTree]",r,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\tree\IterativeParseTreeWalker.java,org.antlr.v4.runtime.tree.IterativeParseTreeWalker,"walk/2[org.antlr.v4.runtime.tree.ParseTreeListener,org.antlr.v4.runtime.tree.ParseTree]",t,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\tree\IterativeParseTreeWalker.java,org.antlr.v4.runtime.tree.IterativeParseTreeWalker,"walk/2[org.antlr.v4.runtime.tree.ParseTreeListener,org.antlr.v4.runtime.tree.ParseTree]",listener,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\tree\IterativeParseTreeWalker.java,org.antlr.v4.runtime.tree.IterativeParseTreeWalker,"walk/2[org.antlr.v4.runtime.tree.ParseTreeListener,org.antlr.v4.runtime.tree.ParseTree]",currentNode,17
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\tree\IterativeParseTreeWalker.java,org.antlr.v4.runtime.tree.IterativeParseTreeWalker,"walk/2[org.antlr.v4.runtime.tree.ParseTreeListener,org.antlr.v4.runtime.tree.ParseTree]",indexStack,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\tree\IterativeParseTreeWalker.java,org.antlr.v4.runtime.tree.IterativeParseTreeWalker,"walk/2[org.antlr.v4.runtime.tree.ParseTreeListener,org.antlr.v4.runtime.tree.ParseTree]",nodeStack,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\tree\IterativeParseTreeWalker.java,org.antlr.v4.runtime.tree.IterativeParseTreeWalker,"walk/2[org.antlr.v4.runtime.tree.ParseTreeListener,org.antlr.v4.runtime.tree.ParseTree]",currentIndex,5
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\ANTLRToolListener.java,org.antlr.v4.tool.ANTLRToolListener,info/1[java.lang.String],msg,0
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\ANTLRToolListener.java,org.antlr.v4.tool.ANTLRToolListener,warning/1[org.antlr.v4.tool.ANTLRMessage],msg,0
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\ANTLRToolListener.java,org.antlr.v4.tool.ANTLRToolListener,error/1[org.antlr.v4.tool.ANTLRMessage],msg,0
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$DescriptiveErrorListener,"syntaxError/6[org.antlr.v4.test.tool.Recognizer<?,?>,java.lang.Object,int,int,java.lang.String,org.antlr.v4.test.tool.RecognitionException]",msg,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$DescriptiveErrorListener,"syntaxError/6[org.antlr.v4.test.tool.Recognizer<?,?>,java.lang.Object,int,int,java.lang.String,org.antlr.v4.test.tool.RecognitionException]",charPositionInLine,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$DescriptiveErrorListener,"syntaxError/6[org.antlr.v4.test.tool.Recognizer<?,?>,java.lang.Object,int,int,java.lang.String,org.antlr.v4.test.tool.RecognitionException]",e,0
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$DescriptiveErrorListener,"syntaxError/6[org.antlr.v4.test.tool.Recognizer<?,?>,java.lang.Object,int,int,java.lang.String,org.antlr.v4.test.tool.RecognitionException]",line,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$DescriptiveErrorListener,"syntaxError/6[org.antlr.v4.test.tool.Recognizer<?,?>,java.lang.Object,int,int,java.lang.String,org.antlr.v4.test.tool.RecognitionException]",offendingSymbol,0
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$DescriptiveErrorListener,"syntaxError/6[org.antlr.v4.test.tool.Recognizer<?,?>,java.lang.Object,int,int,java.lang.String,org.antlr.v4.test.tool.RecognitionException]",recognizer,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$DescriptiveErrorListener,"syntaxError/6[org.antlr.v4.test.tool.Recognizer<?,?>,java.lang.Object,int,int,java.lang.String,org.antlr.v4.test.tool.RecognitionException]",sourceName,4
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$FixedThreadNumberFactory,FixedThreadNumberFactory/1[int],threadNumber,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestPerformance.java,org.antlr.v4.test.tool.TestPerformance$FixedThreadNumberFactory,newThread/1[java.lang.Runnable],r,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\model\LL1Choice.java,org.antlr.v4.codegen.model.LL1Choice,"LL1Choice/3[org.antlr.v4.codegen.OutputModelFactory,org.antlr.v4.codegen.model.GrammarAST,java.util.List<org.antlr.v4.codegen.model.CodeBlockForAlt>]",factory,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\model\LL1Choice.java,org.antlr.v4.codegen.model.LL1Choice,"LL1Choice/3[org.antlr.v4.codegen.OutputModelFactory,org.antlr.v4.codegen.model.GrammarAST,java.util.List<org.antlr.v4.codegen.model.CodeBlockForAlt>]",alts,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\model\LL1Choice.java,org.antlr.v4.codegen.model.LL1Choice,"LL1Choice/3[org.antlr.v4.codegen.OutputModelFactory,org.antlr.v4.codegen.model.GrammarAST,java.util.List<org.antlr.v4.codegen.model.CodeBlockForAlt>]",blkAST,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"OutputModelWalker/2[org.antlr.v4.codegen.Tool,org.antlr.v4.codegen.STGroup]",templates,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"OutputModelWalker/2[org.antlr.v4.codegen.Tool,org.antlr.v4.codegen.STGroup]",tool,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",annotation,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",st,9
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",nestedOmo,4
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",fi,3
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",fieldName,8
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",argNames,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",arg_it,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",cl,3
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",usedFieldNames,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",iae,0
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",m,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",o,11
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",omo,4
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",modelArgName,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",nestedOmos,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",entry,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",templateName,8
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",header,4
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",nestedOmoMap,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",fields,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",nestedST,5
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\codegen\OutputModelWalker.java,org.antlr.v4.codegen.OutputModelWalker,"walk/2[org.antlr.v4.codegen.model.OutputModelObject,boolean]",formalArgs,2
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getMultiTokenAlternativeDescriptor/0,output,3
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getMultiTokenAlternativeDescriptor/0,currentToken,10
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getMultiTokenAlternativeDescriptor/0,input,3
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getMultiTokenAlternativeDescriptor/0,grammar,1
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getMultiTokenAlternativeDescriptor/0,rule,4
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getMultiTokenAlternativeDescriptor/0,i,4
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getMultiTokenAlternativeDescriptor/0,tokens,3
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getMultiTokenAlternativeDescriptor/0,tokensCount,4
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,output,3
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,input,2
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,grammar,6
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,startOffset,5
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,i,6
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,ruleName,2
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,tokensCount,3
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,suffix,1
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,grammarName,2
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,stopOffset,6
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getAtnStatesSizeMoreThan65535Descriptor/0,value,4
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getLargeLexerDescriptor/0,grammar,4
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getLargeLexerDescriptor/0,i,4
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getLargeLexerDescriptor/0,tokensCount,1
C:\Users\apant\GA1\antlr4\runtime-testsuite\test\org\antlr\v4\test\runtime\CustomDescriptors.java,org.antlr.v4.test.runtime.CustomDescriptors,getLargeLexerDescriptor/0,grammarName,2
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestTopologicalSort.java,org.antlr.v4.test.tool.TestTopologicalSort,testFairlyLargeGraph/0,expecting,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestTopologicalSort.java,org.antlr.v4.test.tool.TestTopologicalSort,testFairlyLargeGraph/0,result,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestTopologicalSort.java,org.antlr.v4.test.tool.TestTopologicalSort,testFairlyLargeGraph/0,nodes,1
C:\Users\apant\GA1\antlr4\tool-testsuite\test\org\antlr\v4\test\tool\TestTopologicalSort.java,org.antlr.v4.test.tool.TestTopologicalSort,testFairlyLargeGraph/0,g,12
